timestamp,user_id,event_type,endpoint,response_time_ms,cpu_percent,memory_percent,status_code
2026-08-24T13:59:45.100778+00:00,user_25,purchase,/api/users,495,56.34,66.37,200
2026-08-24T13:59:45.110778+00:00,user_86,login,/dashboard,913,88.58,78.8,200
2026-08-24T13:59:45.120778+00:00,user_63,api_request,/api/users,61,16.1,21.1,201
2026-08-24T13:59:45.130778+00:00,user_59,api_request,/api/users,189,17.2,64.96,200
2026-08-24T13:59:45.140778+00:00,user_58,search,/checkout,688,25.28,55.66,200
2026-08-24T13:59:45.150778+00:00,user_94,login,/search,281,25.79,62.32,200
2026-08-24T13:59:45.160778+00:00,user_5,purchase,/api/orders,470,88.76,60.34,200
2026-08-24T13:59:45.170778+00:00,user_11,login,/search,771,41.33,60.62,500
2026-08-24T13:59:45.180778+00:00,user_32,search,/login,526,53.94,56.63,200
2026-08-24T13:59:45.190778+00:00,user_7,logout,/,750,63.86,75.87,200
2026-08-24T13:59:45.200778+00:00,user_43,search,/checkout,530,48.59,83.42,200
2026-08-24T13:59:45.210778+00:00,user_77,api_request,/search,867,35.04,31.73,200
2026-08-24T13:59:45.220778+00:00,user_75,login,/,794,76.73,38.23,200
2026-08-24T13:59:45.230778+00:00,user_37,search,/login,722,94.18,76.62,200
2026-08-24T13:59:45.240778+00:00,user_17,purchase,/search,179,52.98,79.6,200
2026-08-24T13:59:45.250778+00:00,user_23,purchase,/dashboard,331,82.92,20.99,200
2026-08-24T13:59:45.260778+00:00,user_90,login,/api/orders,724,47.97,76.55,200
2026-08-24T13:59:45.270778+00:00,user_11,login,/dashboard,235,77.95,80.34,200
2026-08-24T13:59:45.280778+00:00,user_31,api_request,/api/orders,907,52.16,89.55,201
2026-08-24T13:59:45.290778+00:00,user_45,page_view,/search,793,64.19,34.76,201
2026-08-24T13:59:45.300778+00:00,user_61,logout,/api/orders,823,79.66,23.68,200
2026-08-24T13:59:45.310778+00:00,user_88,api_request,/api/users,814,90.6,84.57,200
2026-08-24T13:59:45.320778+00:00,user_37,search,/api/users,535,32.32,57.13,200
2026-08-24T13:59:45.330778+00:00,user_13,purchase,/checkout,744,36.83,57.12,500
2026-08-24T13:59:45.340778+00:00,user_43,logout,/search,914,46.7,84.26,400
2026-08-24T13:59:45.350778+00:00,user_99,api_request,/products,871,18.35,65.8,200
2026-08-24T13:59:45.360778+00:00,user_87,api_request,/dashboard,801,67.11,73.93,200
2026-08-24T13:59:45.370778+00:00,user_2,search,/login,370,56.55,67.1,400
2026-08-24T13:59:45.380778+00:00,user_37,logout,/products,587,18.83,51.22,200
2026-08-24T13:59:45.390778+00:00,user_85,login,/login,84,12.01,26.44,404
2026-08-24T13:59:45.400778+00:00,user_49,api_request,/dashboard,775,91.41,26.05,200
2026-08-24T13:59:45.410778+00:00,user_85,page_view,/api/orders,967,19.42,32.9,200
2026-08-24T13:59:45.420778+00:00,user_86,logout,/search,994,94.6,73.86,200
2026-08-24T13:59:45.430778+00:00,user_50,logout,/,215,76.36,39.41,200
2026-08-24T13:59:45.440778+00:00,user_63,login,/api/users,314,91.23,38.53,200
2026-08-24T13:59:45.450778+00:00,user_56,login,/login,232,64.87,27.59,200
2026-08-24T13:59:45.460778+00:00,user_10,purchase,/search,984,47.53,38.13,200
2026-08-24T13:59:45.470778+00:00,user_82,page_view,/,845,47.9,82.76,200
2026-08-24T13:59:45.480778+00:00,user_51,purchase,/,730,43.19,30.61,200
2026-08-24T13:59:45.490778+00:00,user_52,api_request,/login,577,70.15,73.97,200
2026-08-24T13:59:45.500778+00:00,user_100,search,/login,603,29.2,46.91,200
2026-08-24T13:59:45.510778+00:00,user_39,search,/,630,55.5,89.41,200
2026-08-24T13:59:45.520778+00:00,user_44,page_view,/api/orders,697,94.75,65.3,200
2026-08-24T13:59:45.530778+00:00,user_6,search,/products,828,75.15,65.35,200
2026-08-24T13:59:45.540778+00:00,user_46,search,/login,356,69.15,82.75,200
2026-08-24T13:59:45.550778+00:00,user_25,page_view,/products,956,63.79,71.47,200
2026-08-24T13:59:45.560778+00:00,user_64,purchase,/api/orders,550,43.05,75.49,200
2026-08-24T13:59:45.570778+00:00,user_6,search,/login,66,13.15,23.92,201
2026-08-24T13:59:45.580778+00:00,user_87,purchase,/dashboard,266,78.6,66.71,200
2026-08-24T13:59:45.590778+00:00,user_19,search,/,808,59.24,84.74,200
2026-08-24T13:59:45.600778+00:00,user_84,login,/,532,87.11,63.29,200
2026-08-24T13:59:45.610778+00:00,user_13,search,/dashboard,226,63.78,83.33,400
2026-08-24T13:59:45.620778+00:00,user_64,purchase,/products,905,60.24,77.25,200
2026-08-24T13:59:45.630778+00:00,user_95,api_request,/api/users,114,78.38,49.83,400
2026-08-24T13:59:45.640778+00:00,user_42,login,/,382,20.27,67.89,200
2026-08-24T13:59:45.650778+00:00,user_97,search,/dashboard,657,24.74,24.43,200
2026-08-24T13:59:45.660778+00:00,user_75,page_view,/dashboard,763,41.44,31.55,200
2026-08-24T13:59:45.670778+00:00,user_21,page_view,/api/orders,152,77.24,64.25,200
