timestamp,user_id,event_type,endpoint,response_time_ms,cpu_percent,memory_percent,status_code
2026-08-24T13:59:44.087809+00:00,user_57,purchase,/dashboard,838,35.91,89.14,200
2026-08-24T13:59:44.097809+00:00,user_48,login,/login,501,13.81,77.27,200
2026-08-24T13:59:44.107809+00:00,user_19,logout,/,165,72.86,37.01,200
2026-08-24T13:59:44.117809+00:00,user_3,logout,/products,401,68.97,27.79,200
2026-08-24T13:59:44.127809+00:00,user_34,purchase,/api/orders,807,55.73,34.27,200
2026-08-24T13:59:44.137809+00:00,user_3,search,/,687,72.04,29.89,200
2026-08-24T13:59:44.147809+00:00,user_80,logout,/,311,24.48,39.88,201
2026-08-24T13:59:44.157809+00:00,user_35,api_request,/checkout,526,65.65,20.58,200
2026-08-24T13:59:44.167809+00:00,user_50,login,/api/users,935,19.17,40.47,404
2026-08-24T13:59:44.177809+00:00,user_77,purchase,/login,570,93.01,26.97,200
2026-08-24T13:59:44.187809+00:00,user_92,page_view,/,240,26.9,87.68,200
2026-08-24T13:59:44.197809+00:00,user_96,login,/,303,88.39,41.34,200
2026-08-24T13:59:44.207809+00:00,user_65,logout,/,405,68.17,44.88,200
2026-08-24T13:59:44.217809+00:00,user_4,purchase,/search,690,31.9,47.1,500
2026-08-24T13:59:44.227809+00:00,user_12,api_request,/api/users,280,22.9,82.8,200
2026-08-24T13:59:44.237809+00:00,user_30,search,/products,583,91.65,62.87,200
2026-08-24T13:59:44.247809+00:00,user_43,search,/dashboard,636,22.98,87.94,404
2026-08-24T13:59:44.257809+00:00,user_26,login,/search,261,65.46,60.67,200
2026-08-24T13:59:44.267809+00:00,user_99,login,/dashboard,755,69.94,56.67,200
2026-08-24T13:59:44.277809+00:00,user_24,logout,/dashboard,375,15.76,57.31,201
2026-08-24T13:59:44.287809+00:00,user_53,logout,/api/orders,794,12.51,42.31,500
2026-08-24T13:59:44.297809+00:00,user_36,login,/products,813,89.37,82.59,404
2026-08-24T13:59:44.307809+00:00,user_79,logout,/products,159,21.18,21.83,500
