timestamp,user_id,event_type,endpoint,response_time_ms,cpu_percent,memory_percent,status_code
2026-08-24T13:59:41.066373+00:00,user_19,purchase,/dashboard,990,78.21,80.78,200
2026-08-24T13:59:41.076373+00:00,user_10,logout,/api/users,842,19.43,56.84,200
2026-08-24T13:59:41.086373+00:00,user_21,api_request,/api/users,650,18.59,41.12,200
2026-08-24T13:59:41.096373+00:00,user_91,purchase,/checkout,860,64.34,54.1,200
2026-08-24T13:59:41.106373+00:00,user_94,api_request,/search,278,66.57,77.01,200
2026-08-24T13:59:41.116373+00:00,user_74,search,/,180,25.11,20.13,201
2026-08-24T13:59:41.126373+00:00,user_29,api_request,/login,236,61.2,84.47,500
2026-08-24T13:59:41.136373+00:00,user_41,login,/login,558,21.95,72.17,200
2026-08-24T13:59:41.146373+00:00,user_58,page_view,/search,891,70.26,64.74,404
2026-08-24T13:59:41.156373+00:00,user_14,api_request,/,264,31.21,24.75,200
2026-08-24T13:59:41.166373+00:00,user_53,search,/api/users,99,42.8,71.28,500
2026-08-24T13:59:41.176373+00:00,user_74,api_request,/products,409,56.41,27.1,200
2026-08-24T13:59:41.186373+00:00,user_3,logout,/search,216,48.36,75.94,200
2026-08-24T13:59:41.196373+00:00,user_94,page_view,/login,157,16.31,31.91,200
2026-08-24T13:59:41.206373+00:00,user_4,search,/dashboard,396,60.49,62.96,200
2026-08-24T13:59:41.216373+00:00,user_27,login,/api/users,671,85.63,31.0,200
2026-08-24T13:59:41.226373+00:00,user_85,logout,/search,763,57.1,84.79,200
2026-08-24T13:59:41.236373+00:00,user_63,login,/,293,18.15,47.5,200
2026-08-24T13:59:41.246373+00:00,user_81,purchase,/api/orders,419,10.32,26.13,400
2026-08-24T13:59:41.256373+00:00,user_11,search,/login,254,18.24,34.49,200
2026-08-24T13:59:41.266373+00:00,user_34,page_view,/api/users,365,76.71,52.97,404
2026-08-24T13:59:41.276373+00:00,user_6,logout,/api/orders,239,41.54,46.7,200
2026-08-24T13:59:41.286373+00:00,user_20,api_request,/login,526,32.39,78.6,200
2026-08-24T13:59:41.296373+00:00,user_97,purchase,/products,137,66.79,76.57,200
2026-08-24T13:59:41.306373+00:00,user_69,api_request,/api/orders,616,15.18,47.1,200
2026-08-24T13:59:41.316373+00:00,user_92,page_view,/dashboard,636,84.94,53.34,200
2026-08-24T13:59:41.326373+00:00,user_22,login,/products,173,90.69,51.43,404
2026-08-24T13:59:41.336373+00:00,user_26,api_request,/dashboard,179,13.63,25.49,200
2026-08-24T13:59:41.346373+00:00,user_9,page_view,/api/users,904,60.58,42.38,201
2026-08-24T13:59:41.356373+00:00,user_59,page_view,/api/users,619,43.78,42.83,200
2026-08-24T13:59:41.366373+00:00,user_98,page_view,/login,165,45.23,30.37,200
2026-08-24T13:59:41.376373+00:00,user_45,search,/search,626,76.26,75.0,400
2026-08-24T13:59:41.386373+00:00,user_23,logout,/api/users,442,65.66,60.04,200
2026-08-24T13:59:41.396373+00:00,user_51,logout,/products,197,62.55,67.66,200
2026-08-24T13:59:41.406373+00:00,user_3,logout,/search,100,73.39,84.46,404
2026-08-24T13:59:41.416373+00:00,user_13,login,/dashboard,368,33.83,54.41,200
2026-08-24T13:59:41.426373+00:00,user_35,api_request,/api/users,357,92.81,51.02,400
2026-08-24T13:59:41.436373+00:00,user_53,api_request,/api/orders,669,64.87,33.16,200
2026-08-24T13:59:41.446373+00:00,user_21,page_view,/search,827,53.9,46.17,200
2026-08-24T13:59:41.456373+00:00,user_73,page_view,/dashboard,776,53.08,29.5,400
2026-08-24T13:59:41.466373+00:00,user_5,search,/,247,84.39,34.05,200
2026-08-24T13:59:41.476373+00:00,user_60,purchase,/api/users,990,40.63,33.94,200
2026-08-24T13:59:41.486373+00:00,user_63,purchase,/api/orders,700,88.46,67.68,200
2026-08-24T13:59:41.496373+00:00,user_45,login,/search,231,91.64,53.22,200
2026-08-24T13:59:41.506373+00:00,user_7,login,/products,816,80.62,26.33,200
2026-08-24T13:59:41.516373+00:00,user_84,search,/,927,28.81,35.76,200
2026-08-24T13:59:41.526373+00:00,user_17,api_request,/dashboard,935,76.33,73.73,200
2026-08-24T13:59:41.536373+00:00,user_40,api_request,/search,665,78.07,35.66,200
2026-08-24T13:59:41.546373+00:00,user_28,search,/search,483,86.12,79.61,200
2026-08-24T13:59:41.556373+00:00,user_1,purchase,/checkout,743,54.25,63.65,200
2026-08-24T13:59:41.566373+00:00,user_14,search,/login,624,65.02,62.63,200
2026-08-24T13:59:41.576373+00:00,user_34,api_request,/search,394,94.01,64.84,400
2026-08-24T13:59:41.586373+00:00,user_77,search,/checkout,242,22.74,73.58,404
2026-08-24T13:59:41.596373+00:00,user_38,logout,/api/users,747,21.89,21.78,200
2026-08-24T13:59:41.606373+00:00,user_74,login,/checkout,464,43.0,22.47,201
2026-08-24T13:59:41.616373+00:00,user_61,api_request,/checkout,793,70.64,68.04,200
2026-08-24T13:59:41.626373+00:00,user_72,login,/search,569,35.52,31.9,200
2026-08-24T13:59:41.636373+00:00,user_72,login,/checkout,149,50.02,71.86,201
2026-08-24T13:59:41.646373+00:00,user_40,search,/checkout,720,17.59,44.87,201
2026-08-24T13:59:41.656373+00:00,user_61,page_view,/login,430,32.15,40.58,400
2026-08-24T13:59:41.666373+00:00,user_49,purchase,/search,533,85.6,55.03,400
2026-08-24T13:59:41.676373+00:00,user_26,logout,/api/users,473,14.6,79.8,200
2026-08-24T13:59:41.686373+00:00,user_92,login,/login,633,85.89,89.07,200
2026-08-24T13:59:41.696373+00:00,user_8,page_view,/api/orders,549,38.27,89.06,200
2026-08-24T13:59:41.706373+00:00,user_21,search,/login,330,27.8,74.15,200
2026-08-24T13:59:41.716373+00:00,user_62,search,/,182,62.23,64.34,200
2026-08-24T13:59:41.726373+00:00,user_42,purchase,/products,88,55.37,71.15,500
2026-08-24T13:59:41.736373+00:00,user_89,logout,/search,68,67.52,63.87,200
2026-08-24T13:59:41.746373+00:00,user_9,page_view,/search,182,18.73,55.23,200
2026-08-24T13:59:41.756373+00:00,user_56,api_request,/dashboard,347,48.75,56.42,200
2026-08-24T13:59:41.766373+00:00,user_22,search,/,400,94.67,54.31,201
2026-08-24T13:59:41.776373+00:00,user_3,purchase,/dashboard,283,29.07,88.94,200
2026-08-24T13:59:41.786373+00:00,user_82,logout,/,176,41.16,65.54,200
2026-08-24T13:59:41.796373+00:00,user_3,page_view,/login,658,94.55,66.34,200
2026-08-24T13:59:41.806373+00:00,user_90,login,/products,476,47.77,28.65,200
2026-08-24T13:59:41.816373+00:00,user_13,api_request,/search,761,68.29,20.65,200
2026-08-24T13:59:41.826373+00:00,user_14,purchase,/login,687,61.48,29.6,400
2026-08-24T13:59:41.836373+00:00,user_26,logout,/products,339,19.69,27.44,200
2026-08-24T13:59:41.846373+00:00,user_64,login,/api/orders,416,69.79,40.67,200
2026-08-24T13:59:41.856373+00:00,user_15,purchase,/api/orders,388,29.93,20.89,200
2026-08-24T13:59:41.866373+00:00,user_93,page_view,/search,202,90.7,74.57,200
2026-08-24T13:59:41.876373+00:00,user_60,page_view,/login,709,29.65,89.21,200
2026-08-24T13:59:41.886373+00:00,user_87,logout,/api/users,882,24.85,22.76,200
2026-08-24T13:59:41.896373+00:00,user_2,login,/dashboard,806,19.85,79.59,404
2026-08-24T13:59:41.906373+00:00,user_94,page_view,/checkout,386,40.39,50.64,200
2026-08-24T13:59:41.916373+00:00,user_59,logout,/api/users,884,39.13,27.97,200
2026-08-24T13:59:41.926373+00:00,user_22,page_view,/dashboard,756,82.31,75.99,200
